file,sheet,python_original_bytes,python_cleaned_bytes,python_reduction_bytes,input_file,sheet_file,long_original_bytes,long_cleaned_bytes,long_cause_removed_bytes,long_cause_added_bytes,long_reduction_bytes,_merge,reduction_delta_bytes,analyzer_extra_reduction_bytes,rust_extra_reduction_bytes,abs_reduction_delta_bytes,original_delta_bytes,cleaned_delta_bytes,same_reduction_bytes
bevoelkerungsbewegung-2010110157005.xlsx,3.16_4,153780,20348,133432,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\bevoelkerungsbewegung-2010110157005.xlsx,xl/worksheets/sheet73.xml,153798,20266,134225,0,133532,both,100,-100,100,100,18,-82,False
energiesteuer-2140930217005.xlsx,Tab.1,19391,16351,3040,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\energiesteuer-2140930217005.xlsx,xl/worksheets/sheet3.xml,19409,16269,3149,0,3140,both,100,-100,100,100,18,-82,False
gewerbesteuer-2141020187005.xlsx,1.1.2,83704,39598,44106,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\gewerbesteuer-2141020187005.xlsx,xl/worksheets/sheet7.xml,83722,39516,66770,0,44206,both,100,-100,100,100,18,-82,False
lohn-einkommensteuer-2140710187005.xlsx,B5,54356,31456,22900,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\lohn-einkommensteuer-2140710187005.xlsx,xl/worksheets/sheet16.xml,54374,31374,24385,0,23000,both,100,-100,100,100,18,-82,False
rechnungsergebnis-oeffentlicher-haushalt-2140310177015.xlsx,Erläuter. Zuordnungsschlüssel,18771,13015,5756,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\rechnungsergebnis-oeffentlicher-haushalt-2140310177015.xlsx,xl/worksheets/sheet28.xml,18790,12934,5856,0,5856,both,100,-100,100,100,19,-81,False
statistischer-bericht-berufliche-schulen-2110200237005.xlsx,Erläuterung zu CSV-Tabellen,3519563,7436,3512127,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-berufliche-schulen-2110200237005.xlsx,xl/worksheets/sheet21.xml,3519581,7354,3512387,0,3512227,both,100,-100,100,100,18,-82,False
statistischer-bericht-integrierte-ausbildungsberichterstattung-vorlaeufig-5211002227005.xlsx,Informationen zur Statistik,14921,13981,940,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-integrierte-ausbildungsberichterstattung-vorlaeufig-5211002227005.xlsx,xl/worksheets/sheet5.xml,14939,13899,1215,0,1040,both,100,-100,100,100,18,-82,False
statistischer-bericht-kennzahlen-monetaer-2110432217005.xlsx,21381-13,339086,11131,327955,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-kennzahlen-monetaer-2110432217005.xlsx,xl/worksheets/sheet18.xml,339104,11049,328447,0,328055,both,100,-100,100,100,18,-82,False
statistischer-bericht-mikrozensus-arbeitsmarkt-2010410227005-endergebnisse.xlsx,12211-07,365212,29569,335643,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-mikrozensus-arbeitsmarkt-2010410227005-endergebnisse.xlsx,xl/worksheets/sheet12.xml,365230,29487,335743,0,335743,both,100,-100,100,100,18,-82,False
statistischer-bericht-monatliche-todesursachenstatistik-5232102.xlsx,23211-07,24870,22986,1884,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-monatliche-todesursachenstatistik-5232102.xlsx,xl/worksheets/sheet12.xml,24870,22886,2022,0,1984,both,100,-100,100,100,0,-100,False
statistischer-bericht-monatliche-todesursachenstatistik-5232102.xlsx,23211-10,36802,33170,3632,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-monatliche-todesursachenstatistik-5232102.xlsx,xl/worksheets/sheet15.xml,36802,33070,3790,0,3732,both,100,-100,100,100,0,-100,False
statistischer-bericht-monatliche-todesursachenstatistik-5232102.xlsx,23211-11,36801,33397,3404,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-monatliche-todesursachenstatistik-5232102.xlsx,xl/worksheets/sheet16.xml,36801,33297,3562,0,3504,both,100,-100,100,100,0,-100,False
tageseinrichtungen-kindertagespflege-5225402227005.xlsx,T41.1,111322,28509,82813,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\tageseinrichtungen-kindertagespflege-5225402227005.xlsx,xl/worksheets/sheet43.xml,111340,28427,95800,0,82913,both,100,-100,100,100,18,-82,False
tageseinrichtungen-kindertagespflege-5225402227005.xlsx,T43,35296,8283,27013,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\tageseinrichtungen-kindertagespflege-5225402227005.xlsx,xl/worksheets/sheet47.xml,35314,8201,27344,0,27113,both,100,-100,100,100,18,-82,False
wochenberichte-bevoelkerung-xlsx.xlsx,ERW4,36388,34692,1696,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\wochenberichte-bevoelkerung-xlsx.xlsx,xl/worksheets/sheet10.xml,36376,34580,1791,0,1796,both,100,-100,100,100,-12,-112,False
wochenberichte-gesamtpaket-xlsx.xlsx,ERW4,36418,34722,1696,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\wochenberichte-gesamtpaket-xlsx.xlsx,xl/worksheets/sheet14.xml,36406,34610,1791,0,1796,both,100,-100,100,100,-12,-112,False
aussenhandel-detaildaten-xlsx.xlsx,Länder_Exporte,103086,101877,1209,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\aussenhandel-detaildaten-xlsx.xlsx,xl/worksheets/sheet5.xml,103086,101776,1317,0,1310,both,101,-101,101,101,0,-101,False
berufliche-schulen-2110200217005.xlsx,Inhalt,25629,21120,4509,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\berufliche-schulen-2110200217005.xlsx,xl/worksheets/sheet2.xml,25647,21037,4808,0,4610,both,101,-101,101,101,18,-83,False
bodennutzung-erzeugung-2030300147005.xlsx,13_2_4,15006,11774,3232,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\bodennutzung-erzeugung-2030300147005.xlsx,xl/worksheets/sheet122.xml,15024,11691,4146,0,3333,both,101,-101,101,101,18,-83,False
erbschaft-schenkungsteuer-5736101217005.xlsx,Informationen zur Darstellung,5614,4823,791,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erbschaft-schenkungsteuer-5736101217005.xlsx,xl/worksheets/sheet3.xml,5632,4740,1037,0,892,both,101,-101,101,101,18,-83,False
feldfruechte-august-september-2030321222095.xlsx,Übersicht,46730,19009,27721,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\feldfruechte-august-september-2030321222095.xlsx,xl/worksheets/sheet4.xml,46748,18926,27822,0,27822,both,101,-101,101,101,18,-83,False
feldfruechte-jahr-2030321227165.xlsx,Übersicht,46727,19006,27721,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\feldfruechte-jahr-2030321227165.xlsx,xl/worksheets/sheet5.xml,46745,18923,27822,0,27822,both,101,-101,101,101,18,-83,False
feldfruechte-juli-august-2030321222055.xlsx,Übersicht,46729,19008,27721,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\feldfruechte-juli-august-2030321222055.xlsx,xl/worksheets/sheet4.xml,46747,18925,27822,0,27822,both,101,-101,101,101,18,-83,False
feldfruechte-juni-2030321222035.xlsx,Übersicht,46733,19012,27721,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\feldfruechte-juni-2030321222035.xlsx,xl/worksheets/sheet4.xml,46751,18929,27822,0,27822,both,101,-101,101,101,18,-83,False
kriegsopferfuersorge-5227301209005.xlsx,NeueLäAusg_Einnahmen  ,33737,21147,12590,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\kriegsopferfuersorge-5227301209005.xlsx,xl/worksheets/sheet12.xml,33755,21064,15939,0,12691,both,101,-101,101,101,18,-83,False
statistischer-bericht-sozialgerichte-2100270237005.xlsx,24271-19,27039,22175,4864,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-sozialgerichte-2100270237005.xlsx,xl/worksheets/sheet24.xml,27039,22074,4960,0,4965,both,101,-101,101,101,0,-101,False
statistischer-bericht-verkehrsunfaelle-jahr-2080700237005.xlsx,46241-07,798823,303379,495444,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-verkehrsunfaelle-jahr-2080700237005.xlsx,xl/worksheets/sheet12.xml,798823,303278,495545,0,495545,both,101,-101,101,101,0,-101,False
strafgerichte-2100230217005.xlsx,Workbook,0,0,0,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\strafgerichte-2100230217005.xlsx,xl/workbook.xml,12494,12393,101,0,101,both,101,-101,101,101,12494,12393,False
tageseinrichtungen-kindertagespflege-5225402217005.xlsx,T41.1,48120,28768,19352,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\tageseinrichtungen-kindertagespflege-5225402217005.xlsx,xl/worksheets/sheet40.xml,48138,28685,32340,0,19453,both,101,-101,101,101,18,-83,False
unternehmensverflechtungen-5411402209005.xlsx,0506_D,17281,14288,2993,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\unternehmensverflechtungen-5411402209005.xlsx,xl/worksheets/sheet5.xml,17300,14206,4066,0,3094,both,101,-101,101,101,19,-82,False
2018.xlsx,Gebietsaenderungen 2018,108169,105242,2927,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\2018.xlsx,xl/worksheets/sheet2.xml,108187,105158,3262,0,3029,both,102,-102,102,102,18,-84,False
abwasser-oeffentlich-2190212199005.xlsx,Tabelle_7.2.2,27930,25942,1988,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\abwasser-oeffentlich-2190212199005.xlsx,xl/worksheets/sheet25.xml,27948,25858,2090,0,2090,both,102,-102,102,102,18,-84,False
abwasser-oeffentlich-2190212199005.xlsx,Tabelle_7.4.1,172141,162733,9408,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\abwasser-oeffentlich-2190212199005.xlsx,xl/worksheets/sheet32.xml,172159,162649,9510,0,9510,both,102,-102,102,102,18,-84,False
abwasser-oeffentlich-2190212199005.xlsx,Tabelle_7.4.2,28396,26300,2096,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\abwasser-oeffentlich-2190212199005.xlsx,xl/worksheets/sheet33.xml,28414,26216,2198,0,2198,both,102,-102,102,102,18,-84,False
angebote-jugendarbeit-5225301219005.xlsx,6.1,11834,8993,2841,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\angebote-jugendarbeit-5225301219005.xlsx,xl/worksheets/sheet13.xml,11852,8909,2883,0,2943,both,102,-102,102,102,18,-84,False
angebote-jugendarbeit-5225301219005.xlsx,6.2,12267,9763,2504,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\angebote-jugendarbeit-5225301219005.xlsx,xl/worksheets/sheet14.xml,12285,9679,2588,0,2606,both,102,-102,102,102,18,-84,False
angebote-jugendarbeit-5225301219005.xlsx,7,9901,8110,1791,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\angebote-jugendarbeit-5225301219005.xlsx,xl/worksheets/sheet16.xml,9919,8026,1914,0,1893,both,102,-102,102,102,18,-84,False
ausgaben-einnahmen-jugendhilfe-5225501217005.xlsx,Tab1,15041,14185,856,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\ausgaben-einnahmen-jugendhilfe-5225501217005.xlsx,xl/worksheets/sheet6.xml,15059,14101,943,0,958,both,102,-102,102,102,18,-84,False
ausgaben-einnahmen-jugendhilfe-5225501217005.xlsx,Tab2,16435,12127,4308,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\ausgaben-einnahmen-jugendhilfe-5225501217005.xlsx,xl/worksheets/sheet7.xml,16453,12043,4400,0,4410,both,102,-102,102,102,18,-84,False
berufliche-schulen-2110200217005.xlsx,Tab. 4.3-SdG,132950,116387,16563,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\berufliche-schulen-2110200217005.xlsx,xl/worksheets/sheet51.xml,132968,116303,16925,0,16665,both,102,-102,102,102,18,-84,False
betriebsdaten-schienenverkehr-2080210217005.xlsx,Tabelle 3.1.1,5668,3846,1822,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\betriebsdaten-schienenverkehr-2080210217005.xlsx,xl/worksheets/sheet12.xml,5686,3762,1889,0,1924,both,102,-102,102,102,18,-84,False
duengemittelversorgung-jahr-2040820217005.xlsx,Kali 20_21_ 2_3,23192,17500,5692,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\duengemittelversorgung-jahr-2040820217005.xlsx,xl/worksheets/sheet15.xml,23210,17416,5784,0,5794,both,102,-102,102,102,18,-84,False
duengemittelversorgung-jahr-2040820217005.xlsx,Kali 20_21_3_3 ,105421,16887,88534,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\duengemittelversorgung-jahr-2040820217005.xlsx,xl/worksheets/sheet19.xml,105439,16803,88616,0,88636,both,102,-102,102,102,18,-84,False
duengemittelversorgung-jahr-2040820217005.xlsx,Phosphat 20_21_ 2_2 ,43097,17364,25733,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\duengemittelversorgung-jahr-2040820217005.xlsx,xl/worksheets/sheet14.xml,43115,17280,25825,0,25835,both,102,-102,102,102,18,-84,False
duengemittelversorgung-jahr-2040820217005.xlsx,Phosphat 20_21_3_2,88436,17080,71356,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\duengemittelversorgung-jahr-2040820217005.xlsx,xl/worksheets/sheet18.xml,88454,16996,71443,0,71458,both,102,-102,102,102,18,-84,False
duengemittelversorgung-jahr-2040820217005.xlsx,Stickstoff 20_21_2_1,25607,19203,6404,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\duengemittelversorgung-jahr-2040820217005.xlsx,xl/worksheets/sheet13.xml,25625,19119,6491,0,6506,both,102,-102,102,102,18,-84,False
duengemittelversorgung-jahr-2040820217005.xlsx,Stickstoff 20_21_3_1,29454,19485,9969,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\duengemittelversorgung-jahr-2040820217005.xlsx,xl/worksheets/sheet17.xml,29472,19401,10046,0,10071,both,102,-102,102,102,18,-84,False
elterngeld-geburten-j-5229201199005.xlsx,T6,24265,14175,10090,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\elterngeld-geburten-j-5229201199005.xlsx,xl/worksheets/sheet10.xml,24283,14091,10133,0,10192,both,102,-102,102,102,18,-84,False
erwerbsbeteiligung-bevoelkung-2010410207005.xlsx,1.4,16229,15039,1190,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\erwerbsbeteiligung-bevoelkung-2010410207005.xlsx,xl/worksheets/sheet9.xml,16247,14955,1277,0,1292,both,102,-102,102,102,18,-84,False
gartenbauerhebung-2032001059005.xlsx,Anhang,1931,1469,462,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\gartenbauerhebung-2032001059005.xlsx,xl/worksheets/sheet54.xml,1949,1385,588,0,564,both,102,-102,102,102,18,-84,False
geburtentrends-tabellenband-5122203189015.xlsx,Tabelle_3.1,27018,24038,2980,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\geburtentrends-tabellenband-5122203189015.xlsx,xl/worksheets/sheet14.xml,27036,23954,3069,0,3082,both,102,-102,102,102,18,-84,False
sonderauswertung-gefaehrdungsseinschaetzungen-monate.xlsx,Tab _11_2015,37784,34860,2924,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\sonderauswertung-gefaehrdungsseinschaetzungen-monate.xlsx,xl/worksheets/sheet7.xml,37803,34777,3064,0,3026,both,102,-102,102,102,19,-83,False
sonderauswertung-gefaehrdungsseinschaetzungen-monate.xlsx,Tab _11_2016,37744,34820,2924,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\sonderauswertung-gefaehrdungsseinschaetzungen-monate.xlsx,xl/worksheets/sheet6.xml,37763,34737,3064,0,3026,both,102,-102,102,102,19,-83,False
sonderauswertung-gefaehrdungsseinschaetzungen-monate.xlsx,Tab _11_2019,38312,35414,2898,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\sonderauswertung-gefaehrdungsseinschaetzungen-monate.xlsx,xl/worksheets/sheet3.xml,38331,35331,3038,0,3000,both,102,-102,102,102,19,-83,False
sonderauswertung-kse-bau.xlsx,8 Beschäftigte,105945,94668,11277,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\sonderauswertung-kse-bau.xlsx,xl/worksheets/sheet11.xml,105963,94584,11359,0,11379,both,102,-102,102,102,18,-84,False
sonderauswertung-kse-bau.xlsx,9 Personalkosten,114472,107449,7023,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\sonderauswertung-kse-bau.xlsx,xl/worksheets/sheet12.xml,114490,107365,7105,0,7125,both,102,-102,102,102,18,-84,False
statistischer-bericht-absatz-bier-2140921241065.xlsx,Informationen zur Statistik,10177,9031,1146,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-absatz-bier-2140921241065.xlsx,xl/worksheets/sheet5.xml,10177,8929,1233,0,1248,both,102,-102,102,102,0,-102,False
statistischer-bericht-absatz-bier-2140921241075.xlsx,Informationen zur Statistik,10177,9031,1146,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-absatz-bier-2140921241075.xlsx,xl/worksheets/sheet5.xml,10177,8929,1233,0,1248,both,102,-102,102,102,0,-102,False
statistischer-bericht-absatz-bier-2140921241085.xlsx,Informationen zur Statistik,10180,9034,1146,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-absatz-bier-2140921241085.xlsx,xl/worksheets/sheet5.xml,10180,8932,1233,0,1248,both,102,-102,102,102,0,-102,False
statistischer-bericht-berufsbildungsstatistik-2110300227005.xlsx,21211-62,20881,19165,1716,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-berufsbildungsstatistik-2110300227005.xlsx,xl/worksheets/sheet67.xml,20899,19081,1818,0,1818,both,102,-102,102,102,18,-84,False
statistischer-bericht-berufsbildungsstatistik-2110300237005.xlsx,21211-55,257750,245005,12745,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-berufsbildungsstatistik-2110300237005.xlsx,xl/worksheets/sheet60.xml,257750,244903,12847,0,12847,both,102,-102,102,102,0,-102,False
statistischer-bericht-berufsbildungsstatistik-2110300237005.xlsx,21211-57,290840,278041,12799,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-berufsbildungsstatistik-2110300237005.xlsx,xl/worksheets/sheet62.xml,290840,277939,12901,0,12901,both,102,-102,102,102,0,-102,False
statistischer-bericht-berufsbildungsstatistik-2110300237005.xlsx,21211-59,187116,174967,12149,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-berufsbildungsstatistik-2110300237005.xlsx,xl/worksheets/sheet64.xml,187116,174865,12251,0,12251,both,102,-102,102,102,0,-102,False
statistischer-bericht-beschluesse-ehesachen-5126301227005.xlsx,12631-01,26693,24073,2620,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-beschluesse-ehesachen-5126301227005.xlsx,xl/worksheets/sheet6.xml,26711,23989,2739,0,2722,both,102,-102,102,102,18,-84,False
statistischer-bericht-ikt-privater-haushalte-2150400237005.xlsx,csv-12231-16,13900,11760,2140,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-ikt-privater-haushalte-2150400237005.xlsx,xl/worksheets/sheet44.xml,13918,11676,2888,0,2242,both,102,-102,102,102,18,-84,False
statistischer-bericht-kennzahlen-monetaer-2110432227005.xlsx,21381-13,355499,11095,344404,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-kennzahlen-monetaer-2110432227005.xlsx,xl/worksheets/sheet18.xml,355499,10993,344898,0,344506,both,102,-102,102,102,0,-102,False
statistischer-bericht-sm-einschulungen-5211101248005.xlsx,Erläuterung zu CSV-Tabellen,3516205,4091,3512114,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-sm-einschulungen-5211101248005.xlsx,xl/worksheets/sheet8.xml,3516223,4007,3512376,0,3512216,both,102,-102,102,102,18,-84,False
statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx,24251-05,47670,43314,4356,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-verwaltungsgerichte-2100240227005.xlsx,xl/worksheets/sheet11.xml,47670,43212,4458,0,4458,both,102,-102,102,102,0,-102,False
statistischer-bericht-verwaltungsgerichte-2100240237005.xlsx,24251-05,47595,43239,4356,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\statistischer-bericht-verwaltungsgerichte-2100240237005.xlsx,xl/worksheets/sheet11.xml,47595,43137,4458,0,4458,both,102,-102,102,102,0,-102,False
versorgungsempfaenger-2140610227005.xlsx,"II_2 BB,HB,HH",11777,10123,1654,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\versorgungsempfaenger-2140610227005.xlsx,xl/worksheets/sheet13.xml,11795,10039,1756,0,1756,both,102,-102,102,102,18,-84,False
versorgungsempfaenger-2140610227005.xlsx,"II_2 BW,BY,BE",11873,10194,1679,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\versorgungsempfaenger-2140610227005.xlsx,xl/worksheets/sheet12.xml,11891,10110,1776,0,1781,both,102,-102,102,102,18,-84,False
versorgungsempfaenger-2140610227005.xlsx,"II_2 HE,MV,NI",11788,10134,1654,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\versorgungsempfaenger-2140610227005.xlsx,xl/worksheets/sheet14.xml,11806,10050,1756,0,1756,both,102,-102,102,102,18,-84,False
versorgungsempfaenger-2140610227005.xlsx,"II_2 NW,RP,SL",11820,10071,1749,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\versorgungsempfaenger-2140610227005.xlsx,xl/worksheets/sheet15.xml,11838,9987,1851,0,1851,both,102,-102,102,102,18,-84,False
versorgungsempfaenger-2140610227005.xlsx,"II_2 SN,ST,SH",11801,10027,1774,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\versorgungsempfaenger-2140610227005.xlsx,xl/worksheets/sheet16.xml,11819,9943,1871,0,1876,both,102,-102,102,102,18,-84,False
wasser-abwasser-nichtoeffentlich-2190220199005.xlsx,Tabelle1.1,28187,27299,888,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\wasser-abwasser-nichtoeffentlich-2190220199005.xlsx,xl/worksheets/sheet5.xml,28205,27215,990,0,990,both,102,-102,102,102,18,-84,False
zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,Abbildung 10,2784,2184,600,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,xl/worksheets/sheet45.xml,2802,2100,702,0,702,both,102,-102,102,102,18,-84,False
zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,Abbildung12,2962,2184,778,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,xl/worksheets/sheet55.xml,2980,2100,960,0,880,both,102,-102,102,102,18,-84,False
zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,Abbildung4,2849,2132,717,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,xl/worksheets/sheet13.xml,2867,2048,819,0,819,both,102,-102,102,102,18,-84,False
zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,Abbildung5,3017,2109,908,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,xl/worksheets/sheet16.xml,3035,2025,1130,0,1010,both,102,-102,102,102,18,-84,False
zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,Abbildung9,2859,2259,600,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\zusammenfassende-uebersichten-jahr-endgueltig-2070100207005.xlsx,xl/worksheets/sheet44.xml,2877,2175,702,0,702,both,102,-102,102,102,18,-84,False
zusammenfassende-uebersichten-jahr-vorlaeufig-xlsx-2070100.xlsx,Abbildung 10,2760,2160,600,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\zusammenfassende-uebersichten-jahr-vorlaeufig-xlsx-2070100.xlsx,xl/worksheets/sheet45.xml,2778,2076,702,0,702,both,102,-102,102,102,18,-84,False
zusammenfassende-uebersichten-jahr-vorlaeufig-xlsx-2070100.xlsx,Abbildung12,2937,2160,777,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\zusammenfassende-uebersichten-jahr-vorlaeufig-xlsx-2070100.xlsx,xl/worksheets/sheet55.xml,2955,2076,959,0,879,both,102,-102,102,102,18,-84,False
zusammenfassende-uebersichten-jahr-vorlaeufig-xlsx-2070100.xlsx,Abbildung4,2825,2108,717,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\zusammenfassende-uebersichten-jahr-vorlaeufig-xlsx-2070100.xlsx,xl/worksheets/sheet13.xml,2843,2024,819,0,819,both,102,-102,102,102,18,-84,False
zusammenfassende-uebersichten-jahr-vorlaeufig-xlsx-2070100.xlsx,Abbildung5,2991,2085,906,R:\excel-shrink-paper\scripts\scrape_destatis_xlsx_files\downloaded\zusammenfassende-uebersichten-jahr-vorlaeufig-xlsx-2070100.xlsx,xl/worksheets/sheet16.xml,3009,2001,1128,0,1008,both,102,-102,102,102,18,-84,False
