File,Sheet,Total Rows,Removed Rows,Total Cells,Removed Cells,Removed Whitespaces,Total Columns,Removed Columns,Original Size,Cleaned Size,Size Reduction Factor
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,Titel,18,0,261,0,0,2,0,8094,8076,0.002223869532987398
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-11,1011,0,13143,0,0,5,2,564886,564711,0.0003097970209918461
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-12,187,0,2244,0,0,5,2,98276,98101,0.0017806992551589402
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-13,197,0,388,0,0,12,1,22675,22584,0.0040132304299889746
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-14,373,0,446,0,0,11,1,31870,31779,0.002855349858801381
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46181-15,346,335,811,676,0,13,2,39882,7348,0.8157564816207813
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46181-16,7,1,73,1,0,12,2,4913,4652,0.05312436393242418
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-10,174,0,2088,0,0,5,2,91166,90991,0.0019195752802579908
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-09,1087,0,14131,0,0,5,2,605499,605324,0.0002890178183613846
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-08,243,0,2916,0,0,5,2,126196,126021,0.001386731750610162
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-02,138,0,1656,0,0,5,2,72432,72257,0.002416059200353435
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-03,597,0,7761,0,0,5,2,328151,327976,0.0005332910763642348
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-04,93,0,1116,0,0,5,2,48316,48141,0.00362198857521318
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-05,1993,0,25909,0,0,5,2,1123966,1123791,0.0001556986599238767
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-06,341,0,4092,0,0,5,2,179240,179065,0.0009763445659451015
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-07,1464,0,19032,0,0,5,2,812269,812094,0.00021544586830224964
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46181-17,205,0,2665,51,0,14,1,108205,107043,0.010738875283027586
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46181-18,679,0,2218,0,0,14,2,101428,101239,0.0018633907796663644
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46421-19,37,0,349,0,0,11,1,17751,17660,0.005126471748070531
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46251-28,52,0,210,0,0,13,1,12866,12775,0.007072905331882481
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46241-29,37,0,575,0,0,16,0,22636,22618,0.0007951934970842905
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46241-30,24,0,89,0,0,15,1,6367,6276,0.01429244542170567
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46251-27,52,0,536,0,0,14,1,23304,23213,0.0039049090284929626
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46251-26,86,0,1118,0,0,14,1,47706,47615,0.0019075168741877332
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46251-25,52,0,676,0,0,14,1,29453,29362,0.0030896682850643396
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46421-20,30,0,78,0,0,10,1,6232,6141,0.014602053915275994
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46421-21,37,0,756,119,0,20,1,36031,33560,0.06857983403180594
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46421-22,6,0,120,0,0,19,1,7114,7023,0.012791678380657858
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46421-23,37,0,756,0,0,22,1,35884,35793,0.002535949169546316
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46421-24,6,0,120,0,0,21,1,7230,7139,0.012586445366528354
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,csv-46xxx-01,867,0,11271,0,0,5,2,481913,481738,0.0003631360847289864
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,Erläuterung zu CSV-Tabellen,121,13,35443,636,0,8,0,759000,745564,0.01770223978919631
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46241-30,15,0,16416,16300,0,3,0,348003,6423,0.9815432625580814
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-07,806,6,19586,16512,0,4,1,537858,207828,0.6136006157759111
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-08,121,6,16812,16376,0,4,1,355314,28096,0.9209262792909934
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-09,698,6,19114,16469,0,4,1,498714,169531,0.66006368379472
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-10,106,6,16752,16370,0,4,1,352734,25627,0.9273475196607075
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-11,268,6,18722,16716,0,3,1,448653,114473,0.744851811979414
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-12,42,0,16668,16362,0,3,1,345005,18402,0.94666164258489
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-06,121,6,16931,16372,0,4,1,363962,36823,0.8988273501079783
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-05,806,6,20392,16560,0,4,1,578489,247468,0.572216584930742
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-04,46,0,16556,16348,0,3,1,339585,13262,0.9609464493425799
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,Informationen zur Statistik,415,26,13893,9026,0,5,0,351501,158226,0.5498561881758516
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-01,268,7,18198,16629,0,3,1,428006,95552,0.7767507932131793
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-02,49,0,16665,16376,0,4,1,344129,17252,0.9498676368454853
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46xxx-03,266,5,17654,16517,0,3,1,404772,74716,0.8154121332503237
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46181-13,1140,1119,16749,16576,0,4,2,424372,9881,0.9767161829715438
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46181-15,1136,1116,16708,16552,0,4,2,422401,8590,0.9796638739018136
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46421-24,1142,1131,45920,45765,0,5,3,1059805,7266,0.9931440217775912
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46251-25,61,0,33137,32628,0,3,1,762241,62141,0.9184759150977184
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46251-26,95,0,66028,65205,0,2,0,1567798,152477,0.9027444862156987
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46251-27,44,0,65571,65207,0,2,0,1546635,131276,0.9151215380487316
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46251-28,10,0,16383,16309,0,2,0,346547,4782,0.9862010059241604
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46241-29,54,0,16812,16308,0,2,0,364969,23229,0.9363534985163123
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46181-14,1132,1120,16473,16381,0,4,2,416562,5808,0.9860572975931554
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46421-23,1143,1098,45991,45290,0,5,3,1076043,35599,0.9669167496094487
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46421-21,1143,1098,18236,17510,0,6,4,493769,36289,0.9265061192581956
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46181-16,1137,1126,16430,16355,0,3,1,415542,5030,0.9878953270668187
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46181-17,1131,905,216170,214264,0,7,2,5434420,563622,0.8962866322441033
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46181-18,1138,1041,100960,100119,0,6,2,2488836,228211,0.9083061318624449
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46421-19,1138,1093,16642,16382,0,3,1,427300,17133,0.9599040486777439
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46421-20,1138,1127,16445,16378,7,3,1,417236,4565,0.9890589498509237
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231075.xlsx,46421-22,1143,1132,17673,17518,0,6,4,467704,7324,0.9843405230658707
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,Impressum,30,11,1050,930,0,4,1,24880,6295,0.7469855305466238
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,Inhaltsübersicht,97,0,231,43,0,3,1,22913,21991,0.04023916553921355
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,GENESIS-Online,163,0,16868,0,0,6,0,360218,360200,4.9969740546002696e-05
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,Titel,18,0,261,0,0,2,0,8382,8364,0.0021474588403722263
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-11,1075,0,13975,0,0,5,2,601902,601727,0.0002907450050008141
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-12,187,0,2244,0,0,5,2,98564,98389,0.001775496124345603
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-13,197,0,334,0,0,12,1,21884,21793,0.00415828916103089
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-14,373,0,446,0,0,11,1,32295,32204,0.0028177736491716986
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46181-15,346,333,823,669,0,13,2,40318,8030,0.8008333746713626
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46181-16,7,1,73,1,0,12,2,5201,4940,0.050182657181311284
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-10,174,0,2088,0,0,5,2,91455,91280,0.0019135093761959434
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-09,1172,0,15236,0,0,5,2,654196,654021,0.00026750392848626405
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-08,243,0,2916,0,0,5,2,126518,126343,0.0013832023901737302
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-02,138,0,1656,0,0,5,2,72700,72525,0.002407152682255846
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-03,631,0,8203,0,0,5,2,347018,346843,0.0005042966070924274
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-04,93,0,1116,0,0,5,2,48586,48411,0.0036018606182851025
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-05,2087,0,27131,0,0,5,2,1177866,1177691,0.0001485737766435231
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-06,341,0,4092,0,0,5,2,179528,179353,0.0009747783075620516
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-07,1579,0,20527,0,0,5,2,877356,877181,0.00019946293180875266
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46181-17,205,0,2665,51,0,14,1,108493,107331,0.010710368410865216
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46181-18,679,0,2218,0,0,14,2,101716,101527,0.0018581147508749854
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46421-19,37,0,352,0,0,11,1,18345,18254,0.004960479694739711
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46251-28,6,0,72,0,0,13,1,5243,5152,0.017356475300400534
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46241-29,79,0,745,0,0,16,0,28823,28805,0.0006245012663497901
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46241-30,25,0,127,0,0,15,1,7706,7615,0.011808980015572281
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46251-27,38,0,488,0,0,14,1,20844,20753,0.004365764728459029
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46251-26,86,0,1118,0,0,14,1,47994,47903,0.001896070342126099
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46251-25,52,0,676,0,0,14,1,29741,29650,0.0030597491678154734
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46421-20,6,0,54,0,0,10,1,4621,4530,0.019692707206232417
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46421-21,37,0,759,102,0,20,1,36690,34559,0.05808122104115563
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46421-22,6,0,120,0,0,19,1,8490,8399,0.01071849234393404
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46421-23,37,0,759,0,0,22,1,36761,36670,0.0024754495253121516
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46421-24,6,0,120,0,0,21,1,8644,8553,0.01052753354928274
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,csv-46xxx-01,916,0,11908,0,0,5,2,509487,509312,0.00034348275814692034
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,Erläuterung zu CSV-Tabellen,121,13,35443,636,0,8,0,760924,747488,0.017657479590603004
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46241-30,16,0,16427,16300,0,3,0,348818,7238,0.9792499240291499
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-07,806,6,19586,16512,0,4,1,538032,208002,0.6134021768221964
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-08,121,6,16812,16376,0,4,1,355667,28449,0.920012258657677
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-09,698,6,19114,16469,0,4,1,499471,170288,0.6590632889597193
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-10,106,6,16752,16370,0,4,1,353043,25936,0.9265358610707477
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-11,268,6,18722,16716,0,3,1,449427,115247,0.743569033458159
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-12,42,0,16668,16362,0,3,1,345340,18737,0.9457433254184282
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-06,121,6,16931,16372,0,4,1,364298,37159,0.8979983420167006
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-05,806,6,20392,16560,0,4,1,579148,248127,0.5715654720382355
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-04,46,0,16556,16348,0,3,1,339913,13590,0.9600191813787645
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,Informationen zur Statistik,415,26,13893,9026,0,5,0,352989,159714,0.5475383085591903
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-01,268,7,18198,16629,0,3,1,428601,96147,0.7756724785989767
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-02,49,0,16665,16376,0,4,1,344464,17587,0.9489438664127456
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46xxx-03,266,5,17654,16517,0,3,1,405014,74958,0.8149249161757371
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46181-13,1141,1120,16789,16616,0,4,2,425522,10218,0.9759871405003736
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46181-15,1136,1116,16708,16544,0,4,2,422889,9238,0.9781550241316279
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46421-24,1142,1131,45920,45765,0,5,3,1061267,8728,0.9917758679012916
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46251-25,61,0,33137,32628,0,3,1,762577,62477,0.9180712242829249
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46251-26,95,0,66028,65205,0,2,0,1568134,152813,0.9025510574989127
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46251-27,44,0,65571,65207,0,2,0,1546937,131578,0.9149428839054209
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46251-28,10,0,16383,16309,0,2,0,346883,5118,0.9852457456837032
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46241-29,54,0,16812,16308,0,2,0,365281,23541,0.9355537243930016
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46181-14,1132,1120,16473,16381,0,4,2,417035,6281,0.984938914000024
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46421-23,1143,1098,45991,45290,0,5,3,1076506,36062,0.966500883413562
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46421-21,1143,1098,18215,17482,0,6,4,493988,37068,0.9249617399612946
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46181-16,1137,1126,16430,16355,0,3,1,415878,5366,0.9870971775376433
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46181-17,1131,905,216170,214264,0,7,2,5434756,563958,0.8962312199480529
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46181-18,1138,1041,100960,100119,0,6,2,2489172,228547,0.9081835244812331
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46421-19,1138,1093,16629,16369,0,3,1,427429,17522,0.959006057146333
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46421-20,1138,1127,16409,16353,0,3,1,416676,5007,0.9879834691702906
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231085.xlsx,46421-22,1143,1132,17673,17518,0,6,4,469128,8748,0.981352637233335
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231095.xlsx,Impressum,30,11,1050,930,0,4,1,24880,6295,0.7469855305466238
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231095.xlsx,Inhaltsübersicht,98,0,233,43,0,3,1,23007,22085,0.04007475985569609
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231095.xlsx,GENESIS-Online,163,0,16868,0,0,6,0,360218,360200,4.9969740546002696e-05
C:/Temp/excelshrinktest/downloaded\statistischer-bericht-verkehr-2080110231095.xlsx,csv-46241-30,25,0,103,0,0,15,1,7143,7052,0.012739745205095899
